"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/02/2024","AQS","130670003","3","6.8","ug/m3 LC","38","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/03/2024","AQS","130670003","3","10","ug/m3 LC","53","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/04/2024","AQS","130670003","3","9.2","ug/m3 LC","51","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/05/2024","AQS","130670003","3","11.3","ug/m3 LC","55","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/06/2024","AQS","130670003","3","12.6","ug/m3 LC","58","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/07/2024","AQS","130670003","3","12.8","ug/m3 LC","58","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/08/2024","AQS","130670003","3","11.5","ug/m3 LC","55","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/09/2024","AQS","130670003","3","12.8","ug/m3 LC","58","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/10/2024","AQS","130670003","3","7","ug/m3 LC","39","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/11/2024","AQS","130670003","3","7.6","ug/m3 LC","42","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/12/2024","AQS","130670003","3","10.3","ug/m3 LC","53","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/13/2024","AQS","130670003","3","12.4","ug/m3 LC","57","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/14/2024","AQS","130670003","3","7.9","ug/m3 LC","44","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/15/2024","AQS","130670003","3","4.4","ug/m3 LC","24","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/16/2024","AQS","130670003","3","3.1","ug/m3 LC","17","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/17/2024","AQS","130670003","3","4","ug/m3 LC","22","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/18/2024","AQS","130670003","3","6.8","ug/m3 LC","38","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/19/2024","AQS","130670003","3","7","ug/m3 LC","39","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/20/2024","AQS","130670003","3","8.6","ug/m3 LC","48","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/21/2024","AQS","130670003","3","7.9","ug/m3 LC","44","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/22/2024","AQS","130670003","3","10.7","ug/m3 LC","54","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/23/2024","AQS","130670003","3","12.3","ug/m3 LC","57","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/24/2024","AQS","130670003","3","12.5","ug/m3 LC","57","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/25/2024","AQS","130670003","3","13.3","ug/m3 LC","59","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/26/2024","AQS","130670003","3","17.7","ug/m3 LC","67","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/27/2024","AQS","130670003","3","13.1","ug/m3 LC","58","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/28/2024","AQS","130670003","3","11.5","ug/m3 LC","55","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/29/2024","AQS","130670003","3","10.5","ug/m3 LC","54","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/30/2024","AQS","130670003","3","8.9","ug/m3 LC","49","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"10/31/2024","AQS","130670003","3","7.6","ug/m3 LC","42","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/01/2024","AQS","130670003","3","8.1","ug/m3 LC","45","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/02/2024","AQS","130670003","3","7.8","ug/m3 LC","43","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/03/2024","AQS","130670003","3","11.7","ug/m3 LC","56","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/04/2024","AQS","130670003","3","6.8","ug/m3 LC","38","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/05/2024","AQS","130670003","3","9.4","ug/m3 LC","52","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/06/2024","AQS","130670003","3","8.2","ug/m3 LC","46","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/07/2024","AQS","130670003","3","4.2","ug/m3 LC","23","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/08/2024","AQS","130670003","3","8.6","ug/m3 LC","48","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/09/2024","AQS","130670003","3","8.4","ug/m3 LC","47","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/10/2024","AQS","130670003","3","5","ug/m3 LC","28","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/11/2024","AQS","130670003","3","7.8","ug/m3 LC","43","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/12/2024","AQS","130670003","3","7.2","ug/m3 LC","40","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/13/2024","AQS","130670003","3","6.3","ug/m3 LC","35","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/14/2024","AQS","130670003","3","5.4","ug/m3 LC","30","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/15/2024","AQS","130670003","3","4.8","ug/m3 LC","27","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/16/2024","AQS","130670003","3","7.6","ug/m3 LC","42","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/17/2024","AQS","130670003","3","18","ug/m3 LC","68","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/18/2024","AQS","130670003","3","19.2","ug/m3 LC","70","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/19/2024","AQS","130670003","3","7.2","ug/m3 LC","40","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/20/2024","AQS","130670003","3","3","ug/m3 LC","17","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/21/2024","AQS","130670003","3","4.4","ug/m3 LC","24","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/22/2024","AQS","130670003","3","3.2","ug/m3 LC","18","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/23/2024","AQS","130670003","3","6.3","ug/m3 LC","35","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/24/2024","AQS","130670003","3","12.6","ug/m3 LC","58","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/25/2024","AQS","130670003","3","12.1","ug/m3 LC","57","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/26/2024","AQS","130670003","3","8.6","ug/m3 LC","48","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/27/2024","AQS","130670003","3","11.7","ug/m3 LC","56","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/28/2024","AQS","130670003","3","5.9","ug/m3 LC","33","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/29/2024","AQS","130670003","3","7.9","ug/m3 LC","44","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"11/30/2024","AQS","130670003","3","6.1","ug/m3 LC","34","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/01/2024","AQS","130670003","3","11.5","ug/m3 LC","55","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/02/2024","AQS","130670003","3","6.2","ug/m3 LC","34","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/03/2024","AQS","130670003","3","9.7","ug/m3 LC","52","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/04/2024","AQS","130670003","3","12.5","ug/m3 LC","57","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/05/2024","AQS","130670003","3","9","ug/m3 LC","50","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/06/2024","AQS","130670003","3","5.6","ug/m3 LC","31","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/07/2024","AQS","130670003","3","6.2","ug/m3 LC","34","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/08/2024","AQS","130670003","3","10.5","ug/m3 LC","54","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/09/2024","AQS","130670003","3","11.3","ug/m3 LC","55","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/10/2024","AQS","130670003","3","3.7","ug/m3 LC","21","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/11/2024","AQS","130670003","3","4.4","ug/m3 LC","24","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/12/2024","AQS","130670003","3","4.3","ug/m3 LC","24","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/13/2024","AQS","130670003","3","8.7","ug/m3 LC","48","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/14/2024","AQS","130670003","3","6.1","ug/m3 LC","34","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/15/2024","AQS","130670003","3","8.9","ug/m3 LC","49","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/16/2024","AQS","130670003","3","11.1","ug/m3 LC","55","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/17/2024","AQS","130670003","3","10.9","ug/m3 LC","54","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/18/2024","AQS","130670003","3","6.9","ug/m3 LC","38","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/19/2024","AQS","130670003","3","6","ug/m3 LC","33","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/20/2024","AQS","130670003","3","8.9","ug/m3 LC","49","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/21/2024","AQS","130670003","3","9.3","ug/m3 LC","51","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/22/2024","AQS","130670003","3","9","ug/m3 LC","50","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/23/2024","AQS","130670003","3","9.5","ug/m3 LC","52","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/24/2024","AQS","130670003","3","12.9","ug/m3 LC","58","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/25/2024","AQS","130670003","3","19","ug/m3 LC","69","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/26/2024","AQS","130670003","3","9.2","ug/m3 LC","51","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/27/2024","AQS","130670003","3","12","ug/m3 LC","56","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/28/2024","AQS","130670003","3","4","ug/m3 LC","22","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/29/2024","AQS","130670003","3","2.4","ug/m3 LC","13","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
"12/30/2024","AQS","130670003","3","5.8","ug/m3 LC","32","Kennesaw","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","067","Cobb","34.0154357417377","-84.6074234375265"
